,USERID,ORDERDATE,ORDERID,AMOUNTINFO
4310,162752,2018-01-18,4109606739,2199.0
4311,89472,2018-01-18,4198409487,2199.0
4312,131015,2018-01-18,4196436340,2198.0
4313,146779,2018-01-18,4200972817,1999.0
4314,107677,2018-01-18,4199120609,1599.0
4315,142132,2018-01-18,4185198006,1599.0
4316,93035,2018-01-18,3917074123,1499.0
4317,119746,2018-01-18,4177207693,1498.0
4318,58800,2018-01-18,4191178939,1399.0
4319,132261,2018-01-18,4191261623,1378.0
4320,122899,2018-01-18,4202958561,1329.0
4321,70969,2018-01-18,4186490839,1200.0
4322,142170,2018-01-18,4191940771,1199.0
4323,62568,2018-01-18,4191019969,999.0
4324,145094,2018-01-18,4180726234,989.0
4325,132560,2018-01-18,4196795089,968.0
4326,121592,2018-01-18,4183130238,849.0
4327,83391,2018-01-18,4183130239,849.0
4328,82635,2018-01-18,4199276850,799.0
4329,142238,2018-01-18,4163026371,699.0
4330,65537,2018-01-18,4194399600,588.0
4331,132215,2018-01-18,4194240419,588.0
4333,54775,2018-01-18,4202477968,519.0
4334,163153,2018-01-18,4191411041,499.0
4335,126727,2018-01-18,4195149207,499.0
4336,80025,2018-01-18,4191876633,458.0
4337,150084,2018-01-18,4190589812,399.0
4338,122927,2018-01-18,4108451798,359.0
4339,127547,2018-01-18,4192250356,321.0
4340,97299,2018-01-18,4191003205,299.0
4341,54643,2018-01-18,4164142967,299.0
4342,52842,2018-01-18,4199721267,289.0
4343,54923,2018-01-18,4188488248,288.0
4344,141337,2018-01-18,4195740033,255.0
4345,96844,2018-01-18,3981631547,249.0
4346,164296,2018-01-18,4023957337,213.0
4347,61016,2018-01-18,4196753063,199.0
4348,115323,2018-01-18,4160149698,189.0
4349,82955,2018-01-18,3990289537,169.0
4350,68241,2018-01-18,4150862625,146.0
4351,77737,2018-01-18,4184377205,140.0
4352,137212,2018-01-18,4197216137,130.0
4353,61997,2018-01-18,4160022271,129.0
4354,105349,2018-01-18,4171579781,129.0
4355,157639,2018-01-18,4197485025,120.0
4356,76150,2018-01-18,4198733893,118.0
4357,104729,2018-01-18,4174205999,109.9
4358,150012,2018-01-18,4187158853,109.0
4359,119321,2018-01-18,4189518376,109.0
4360,94569,2018-01-18,4183768922,109.0
4361,58037,2018-01-18,4191717843,99.0
4362,85348,2018-01-18,4191942897,99.0
4363,83218,2018-01-18,4191614729,99.0
4364,132410,2018-01-18,4165331164,99.0
4365,61979,2018-01-18,4199153620,99.0
4366,54218,2018-01-18,3948790661,99.0
4367,162016,2018-01-18,4191037400,99.0
4368,63866,2018-01-18,4195232128,99.0
4369,84257,2018-01-18,4181383968,89.0
4370,78589,2018-01-18,4192150747,89.0
4371,116423,2018-01-18,4163434472,89.0
4372,65647,2018-01-18,4197971011,88.0
4373,136360,2018-01-18,4155546886,79.9
4374,66978,2018-01-18,4199114631,79.0
4375,84966,2018-01-18,4192565170,78.0
4376,69098,2018-01-18,4202264035,78.0
4377,53755,2018-01-18,4195725993,78.0
4378,122942,2018-01-18,4195446722,74.8
4379,62061,2018-01-18,4190712081,69.0
4380,159103,2018-01-18,4190960042,69.0
4381,96780,2018-01-18,4193975688,69.0
4382,56908,2018-01-18,4193886791,69.0
4383,123663,2018-01-18,4165451965,65.0
4384,78946,2018-01-18,4196309528,61.9
4385,164280,2018-01-18,4202330768,59.0
4386,61524,2018-01-18,4193435456,59.0
4387,126429,2018-01-18,4194627207,59.0
4388,56148,2018-01-18,4194452741,59.0
4389,104761,2018-01-18,4195465871,59.0
4390,93506,2018-01-18,4193678468,59.0
4391,122456,2018-01-18,4202195495,59.0
4392,75503,2018-01-18,4200619318,59.0
4394,157005,2018-01-18,4202831663,59.0
4395,131918,2018-01-18,4033129808,59.0
4396,151507,2018-01-18,4100763546,55.0
4397,119572,2018-01-18,4184410295,55.0
4398,69236,2018-01-18,4179085550,49.9
4399,142572,2018-01-18,4191999479,49.0
4400,127797,2018-01-18,4197485073,49.0
4401,54510,2018-01-18,4198570183,49.0
4402,108187,2018-01-18,4192940091,49.0
4403,73576,2018-01-18,4187220612,49.0
4404,105654,2018-01-18,4191517741,48.0
4405,140816,2018-01-18,4195890133,42.0
4406,117680,2018-01-18,4199609444,39.9
4407,129870,2018-01-18,4191157770,39.0
4408,61369,2018-01-18,4198339388,33.9
4409,104346,2018-01-18,3878471149,32.9
4410,81296,2018-01-18,4151048463,32.5
4411,158164,2018-01-18,4031425314,31.9
4412,107233,2018-01-18,4199876636,29.9
4413,108900,2018-01-18,4192700119,29.9
4414,74274,2018-01-18,4199153379,29.0
4415,116620,2018-01-18,4192018621,29.0
4417,90645,2018-01-18,3968809475,27.9
4418,110978,2018-01-18,4191619329,23.9
4419,97784,2018-01-18,4176560713,21.9
4420,123588,2018-01-18,4196876688,21.9
4421,80892,2018-01-18,4117192921,21.9
4422,78205,2018-01-18,3983778962,21.9
4423,162416,2018-01-18,4199080006,21.9
4425,161731,2018-01-18,4192192149,19.9
4426,82160,2018-01-18,4190467165,19.9
4427,159293,2018-01-18,4193389787,19.9
4428,80633,2018-01-18,4191808831,19.9
4429,100482,2018-01-18,4191358526,19.9
4430,60298,2018-01-18,4198536796,19.8
4431,140752,2018-01-18,4201362692,19.0
4432,69676,2018-01-18,4201712937,19.0
4433,68904,2018-01-18,4199650339,19.0
4434,79672,2018-01-18,4177796267,19.0
4435,73413,2018-01-18,4163557414,16.9
4436,162087,2018-01-18,3993576831,16.0
4437,78354,2018-01-18,4154029960,15.9
4438,138500,2018-01-18,4200500712,15.9
4439,75773,2018-01-18,4177586790,15.5
4440,89317,2018-01-18,4198664198,15.0
4441,164528,2018-01-18,4102239330,15.0
4442,107345,2018-01-18,4202064338,14.9
4443,71716,2018-01-18,4108185616,14.0
4444,101704,2018-01-18,4160369543,13.9
4445,121314,2018-01-18,4107147627,13.9
4446,82578,2018-01-18,4104253121,13.0
4447,83628,2018-01-18,4202507780,12.9
4448,158191,2018-01-18,4083404404,12.0
4449,123086,2018-01-18,4192802257,11.9
4450,138692,2018-01-18,4178235685,11.9
4451,123497,2018-01-18,4181600512,11.9
4452,124157,2018-01-18,4176384637,11.9
4453,54226,2018-01-18,4014444429,11.2
4454,102374,2018-01-18,4080364639,10.9
4455,137217,2018-01-18,4194068718,10.0
4456,86456,2018-01-18,4200029465,10.0
4457,140018,2018-01-18,4195762052,9.9
4458,115945,2018-01-18,4141015899,9.9
4459,86586,2018-01-18,4105758397,9.9
4460,147933,2018-01-18,4167850258,9.9
4461,155922,2018-01-18,3981117387,9.9
4462,109942,2018-01-18,4012466959,9.9
4463,80850,2018-01-18,4107795301,9.9
4464,111165,2018-01-18,4105531746,9.9
4465,72078,2018-01-18,4107810321,9.9
4466,89104,2018-01-18,4158873831,9.9
4467,70741,2018-01-18,4200338339,9.9
4468,144827,2018-01-18,4107749748,9.9
4469,146598,2018-01-18,3997635587,9.9
4470,125381,2018-01-18,4191666526,9.9
4471,154370,2018-01-18,4017382284,9.8
4472,135119,2018-01-18,4116903171,9.8
4473,87230,2018-01-18,4116776688,9.0
4474,139971,2018-01-18,4196703630,9.0
4475,51956,2018-01-18,4191774342,9.0
4476,107573,2018-01-18,4190602243,9.0
4477,90695,2018-01-18,4174261862,8.9
4478,155834,2018-01-18,4032377507,8.9
4479,151744,2018-01-18,4110274112,8.9
4480,164894,2018-01-18,4104505709,8.9
4481,118501,2018-01-18,4201950500,8.9
4482,141272,2018-01-18,4202618778,7.9
4483,71849,2018-01-18,4199080030,7.9
4484,134656,2018-01-18,4075016328,7.8
4485,133020,2018-01-18,4112078364,7.8
4486,158883,2018-01-18,4115895128,7.8
4487,61949,2018-01-18,4010458340,6.3
4488,71664,2018-01-18,4078541533,6.3
4489,133753,2018-01-18,4124630532,6.0
4490,155538,2018-01-18,4158914792,5.9
4491,99797,2018-01-18,3979987566,5.9
4492,129580,2018-01-18,4110433500,5.9
4493,91824,2018-01-18,4201629387,5.9
4494,110595,2018-01-18,4185566508,4.9
4495,118104,2018-01-18,4194617849,0.5
4496,143073,2018-01-18,4198944320,0.5
4497,62693,2018-01-18,4196379140,0.5
4498,142782,2018-01-19,4190127269,6588.0
4499,118670,2018-01-19,4119672431,5588.0
4500,135927,2018-01-19,4192318171,5399.0
4501,111120,2018-01-19,4197424391,4949.0
4502,82701,2018-01-19,4202044206,4548.0
4503,83050,2018-01-19,4184828689,4499.0
4504,73811,2018-01-19,4197343012,4499.0
4505,158352,2018-01-19,4196557775,4199.0
4506,93128,2018-01-19,3017858563,4168.0
4507,67047,2018-01-19,4197998406,3999.0
4508,151571,2018-01-19,4190531682,3999.0
4509,63125,2018-01-19,3736122390,3999.0
4510,158928,2018-01-19,4194029874,3899.0
4511,131687,2018-01-19,4190804808,3899.0
4512,155150,2018-01-19,4145501842,3799.0
4513,148857,2018-01-19,4181640936,3699.0
4514,131697,2018-01-19,4190913668,3599.0
4515,113689,2018-01-19,4195773269,3599.0
4516,102573,2018-01-19,4188019827,3386.0
4517,61604,2018-01-19,4201190882,3344.0
4518,124506,2018-01-19,4191890749,3344.0
4519,105756,2018-01-19,4201405618,3344.0
4520,156236,2018-01-19,4195402974,2999.0
4521,67435,2018-01-19,4192885457,2999.0
4522,120185,2018-01-19,4195323965,2990.0
4523,126604,2018-01-19,4198007620,2896.0
4524,105338,2018-01-19,4202051323,2699.0
4525,134550,2018-01-19,4192534042,2599.0
4526,164605,2018-01-19,4196779052,2599.0
4527,149639,2018-01-19,4199591244,2586.0
4528,158855,2018-01-19,4198527524,2499.0
4529,104657,2018-01-19,4197673112,2499.0
4530,163529,2018-01-19,3759350616,2499.0
4531,153950,2018-01-19,4191673396,2488.0
4532,109062,2018-01-19,4195096365,2388.0
4533,63726,2018-01-19,4177770392,2388.0
4534,116907,2018-01-19,4185070745,2365.0
4535,143410,2018-01-19,4197304602,2286.0
4536,136883,2018-01-19,3896933567,2286.0
4537,57175,2018-01-19,4191872342,2244.0
4538,151963,2018-01-19,4200530599,2199.0
4539,103395,2018-01-19,4192365238,2099.0
4540,70187,2018-01-19,4162902093,2089.0
4541,144174,2018-01-19,4125926492,1999.0
4542,106660,2018-01-19,4191732600,1999.0
4543,136245,2018-01-19,4190362316,1899.0
4544,72121,2018-01-19,4197927924,1899.0
4545,142995,2018-01-19,4196486069,1888.0
4546,128000,2018-01-19,4194451682,1888.0
4547,129086,2018-01-19,3836918504,1599.0
4548,93124,2018-01-19,4193568635,1599.0
4549,91042,2018-01-19,4190591923,1528.0
4550,96013,2018-01-19,4198284594,1499.0
4551,155162,2018-01-19,4197021301,1499.0
4552,160722,2018-01-19,4197734293,1499.0
4553,90287,2018-01-19,4196216148,1488.0
4554,96201,2018-01-19,4192803849,1488.0
4555,143134,2018-01-19,4192430242,1399.0
4556,67106,2018-01-19,4195748661,1299.0
4557,151750,2018-01-19,3784321388,1200.0
4558,101438,2018-01-19,4200891073,1198.0
4559,129720,2018-01-19,4199271551,1186.0
4560,147325,2018-01-19,4192057714,999.0
4561,94400,2018-01-19,4191183206,999.0
4562,121308,2018-01-19,4195242026,999.0
4563,87566,2018-01-19,4183130179,999.0
4564,120007,2018-01-19,4149162966,949.0
4565,87690,2018-01-19,4196538275,799.0
4566,146596,2018-01-19,4202320771,799.0
4567,142650,2018-01-19,4201912367,790.0
4568,120694,2018-01-19,4032508449,779.0
4569,82123,2018-01-19,4192795867,779.0
4570,149668,2018-01-19,3971140029,768.0
4571,154915,2018-01-19,4202391784,759.0
4572,140213,2018-01-19,4200889024,588.0
4573,127039,2018-01-19,3903615352,499.0
4574,105672,2018-01-19,4203036911,499.0
4575,107475,2018-01-19,4098481368,498.0
4576,102311,2018-01-19,3588147150,439.0
4577,89669,2018-01-19,4194273811,436.0
4578,159972,2018-01-19,4198266210,399.0
4579,88366,2018-01-19,4083177821,379.0
4580,65789,2018-01-19,4190423674,349.0
4581,126773,2018-01-19,4078727361,320.0
4582,144769,2018-01-19,4196335509,318.0
4583,67956,2018-01-19,4200234126,299.0
4584,109923,2018-01-19,4198570493,299.0
4585,121675,2018-01-19,3824702085,299.0
4586,127832,2018-01-19,4190990253,289.0
4587,69907,2018-01-19,4180214276,219.0
4588,70561,2018-01-19,4193568827,219.0
4589,104299,2018-01-19,4137966218,209.0
4590,65287,2018-01-19,4190964559,199.0
4591,159550,2018-01-19,4108921898,199.0
4592,52009,2018-01-19,4015821137,198.0
4593,137621,2018-01-19,4196659153,189.0
4594,69777,2018-01-19,4192449842,189.0
4595,162819,2018-01-19,4120027808,179.0
4596,147226,2018-01-19,4196177301,178.0
4597,155289,2018-01-19,4177421737,158.0
4598,56877,2018-01-19,3847445774,138.0
4600,135058,2018-01-19,4197857635,119.0
4601,164647,2018-01-19,4111461269,119.0
4602,102029,2018-01-19,4194080684,118.0
4603,55463,2018-01-19,4183686304,118.0
4604,68404,2018-01-19,4179016284,105.0
4605,53551,2018-01-19,4172070847,99.0
4606,79336,2018-01-19,4196843622,99.0
4607,149581,2018-01-19,4201114538,99.0
4608,105169,2018-01-19,4191234246,99.0
4609,59577,2018-01-19,4191707173,99.0
4610,119079,2018-01-19,3987264631,99.0
4611,151481,2018-01-19,4200621649,98.0
4612,110127,2018-01-19,4198466124,89.9
4613,163327,2018-01-19,4190264679,89.0
4614,97405,2018-01-19,4193111147,89.0
4615,68264,2018-01-19,4196400707,88.0
4616,114803,2018-01-19,4149839460,88.0
4617,164538,2018-01-19,4019381502,86.0
4618,122510,2018-01-19,3542352962,79.0
4619,122062,2018-01-19,4195469775,79.0
4620,110144,2018-01-19,4196658901,78.0
4621,74253,2018-01-19,4191745035,69.0
4622,147377,2018-01-19,4195641954,69.0
4623,73747,2018-01-19,4185174373,69.0
4624,67628,2018-01-19,4193478726,69.0
4625,105836,2018-01-19,4146753827,59.0
4626,87809,2018-01-19,4195239780,59.0
4627,55916,2018-01-19,4193191539,59.0
4628,153135,2018-01-19,4196989602,59.0
4629,62743,2018-01-19,3910944449,59.0
4630,62897,2018-01-19,4193022263,59.0
4631,159168,2018-01-19,4192208861,59.0
4632,152339,2018-01-19,4197966142,59.0
4633,53205,2018-01-19,4172091052,59.0
4634,72559,2018-01-19,4193665451,59.0
4635,116779,2018-01-19,4032282614,58.0
4636,93603,2018-01-19,4119782223,56.9
4637,99106,2018-01-19,4188216164,55.0
4638,69503,2018-01-19,4176454088,55.0
4639,56422,2018-01-19,4180426860,49.9
4640,127466,2018-01-19,3608349663,49.0
4641,91187,2018-01-19,4071422533,49.0
4642,99328,2018-01-19,4159566175,49.0
4643,148205,2018-01-19,4184111893,49.0
4644,90586,2018-01-19,4129392113,44.9
4646,105436,2018-01-19,4198480990,39.9
4647,109912,2018-01-19,4194866920,39.0
4648,119715,2018-01-19,4199194345,39.0
4649,147456,2018-01-19,3841973240,33.9
4650,107964,2018-01-19,3981027214,32.5
4651,147991,2018-01-19,4195168164,32.0
4652,147264,2018-01-19,4158469596,29.8
4653,158812,2018-01-19,4192367165,29.0
4654,62183,2018-01-19,4164051214,29.0
4655,163719,2018-01-19,4135089913,29.0
4656,112629,2018-01-19,4191821668,29.0
4657,129644,2018-01-19,4192212465,29.0
4658,160919,2018-01-19,4128417608,27.0
4659,147136,2018-01-19,4192877974,26.9
4660,62065,2018-01-19,4194987712,26.9
4661,129475,2018-01-19,4194703754,26.0
4662,117190,2018-01-19,4189003246,24.8
4663,163565,2018-01-19,4193708979,24.0
4664,63783,2018-01-19,4115807490,23.9
4665,103214,2018-01-19,4080386874,22.9
4666,108966,2018-01-19,4194609138,21.9
4667,153088,2018-01-19,4192004601,21.9
4668,105926,2018-01-19,4026215257,21.9
4669,97338,2018-01-19,4194879710,19.9
4670,96416,2018-01-19,4197429223,19.9
4671,59223,2018-01-19,4190683338,19.9
4672,57256,2018-01-19,4199309450,19.9
4673,144932,2018-01-19,4199671374,19.9
4674,67188,2018-01-19,4101312831,18.9
4675,52914,2018-01-19,4107177494,18.8
4676,157719,2018-01-19,3541879218,18.0
4677,53965,2018-01-19,4109936177,16.6
4678,95530,2018-01-19,4189336282,14.5
4679,57745,2018-01-19,4100845377,14.0
4680,146767,2018-01-19,4139578621,14.0
4681,81309,2018-01-19,4196694170,13.9
4682,87314,2018-01-19,4104510640,13.9
4683,128909,2018-01-19,4181574358,13.9
4684,58242,2018-01-19,4164604610,13.9
4685,117771,2018-01-19,3988000705,13.2
4686,58092,2018-01-19,3983179006,12.8
4687,75829,2018-01-19,4021428940,12.5
4688,54859,2018-01-19,4126094466,12.5
4689,123938,2018-01-19,4116180388,11.9
4690,132423,2018-01-19,4117033831,11.9
4691,52910,2018-01-19,4033677358,11.0
4692,158474,2018-01-19,4127221385,10.9
4693,150341,2018-01-19,4120259334,10.9
4694,152345,2018-01-19,4185932222,10.9
4695,104257,2018-01-19,4177837658,9.9
4696,116535,2018-01-19,4168768814,9.9
4697,119475,2018-01-19,4098597472,9.9
4698,78613,2018-01-19,4101848367,9.9
4699,129510,2018-01-19,4139568655,9.9
4700,89448,2018-01-19,4111320624,9.9
4701,141689,2018-01-19,4110274795,9.9
4702,119464,2018-01-19,3979852802,9.9
4703,138681,2018-01-19,4112043470,9.9
4704,80581,2018-01-19,4193867348,9.9
4705,140008,2018-01-19,4115887112,9.9
4706,136081,2018-01-19,4176349134,9.9
4707,59906,2018-01-19,4115950648,9.9
4708,92465,2018-01-19,4146936344,9.9
4709,154966,2018-01-19,4119011463,9.9
4710,132589,2018-01-19,4119414153,9.9
4711,100756,2018-01-19,4037375252,9.9
4712,129463,2018-01-19,4110987479,9.9
4713,86413,2018-01-19,4107350599,9.9
4714,96599,2018-01-19,4179326370,9.8
4715,85285,2018-01-19,4175087168,9.8
4716,114666,2018-01-19,4194573239,9.0
4717,152441,2018-01-19,4111176590,9.0
4718,72116,2018-01-19,4199009682,9.0
4719,67763,2018-01-19,4199440322,9.0
4720,112882,2018-01-19,4199166589,9.0
4721,75349,2018-01-19,4107417194,8.6
4722,82262,2018-01-19,4107199287,8.5
4723,62287,2018-01-19,4109083631,7.8
4724,118699,2018-01-19,4117471956,7.8
4725,122196,2018-01-19,4078489103,6.8
4726,78387,2018-01-19,4116477436,6.8
4727,74483,2018-01-19,4122590403,6.3
4728,75005,2018-01-19,4124887061,6.3
4729,110454,2018-01-19,4110581009,6.3
4730,69522,2018-01-19,4084729253,6.3
4731,120180,2018-01-19,4071936005,6.3
4732,132553,2018-01-19,4100381794,6.0
4733,145609,2018-01-19,4180952503,5.9
4734,103299,2018-01-19,4116293010,4.2
4735,161865,2018-01-19,4188250218,3.9
4736,97368,2018-01-19,4194168912,0.6
4737,152628,2018-01-19,4200714859,0.5
4738,144824,2018-01-19,4190993979,0.5
4739,53987,2018-01-19,4177930421,0.5
4740,128612,2018-01-20,4196032497,7990.0
4741,163574,2018-01-20,4201409068,6188.0
4742,139614,2018-01-20,4185174302,4999.0
4743,137516,2018-01-20,4200790280,4899.0
4744,76918,2018-01-20,4199892531,4548.0
4745,69596,2018-01-20,4193847439,4499.0
4746,146135,2018-01-20,4195608213,3999.0
4747,127160,2018-01-20,4198466214,3999.0
4748,95676,2018-01-20,4202059597,3999.0
4749,93366,2018-01-20,4198170173,3899.0
4750,72742,2018-01-20,4195668481,3899.0
4751,115980,2018-01-20,4198185279,3799.0
4752,104109,2018-01-20,4193665196,3599.0
4753,163310,2018-01-20,4197103938,3599.0
4754,106638,2018-01-20,4195841966,3499.0
4755,82286,2018-01-20,4106158478,3149.0
4756,95561,2018-01-20,4196570059,2988.0
4757,100807,2018-01-20,4183002279,2899.0
4758,91522,2018-01-20,4201112042,2799.0
4759,161982,2018-01-20,4199196832,2586.0
4760,126238,2018-01-20,4194409548,2586.0
4761,149013,2018-01-20,4201924432,2580.0
4762,85343,2018-01-20,4197757732,2499.0
4763,157977,2018-01-20,4190064717,2499.0
4764,159310,2018-01-20,4191037966,2499.0
4765,125296,2018-01-20,4202810122,2429.0
4766,162303,2018-01-20,4202312856,2429.0
4767,87018,2018-01-20,4107891480,2366.0
4768,54535,2018-01-20,4197693458,2299.0
4769,90238,2018-01-20,4192425091,2286.0
4770,162024,2018-01-20,4199486524,2244.0
4771,74583,2018-01-20,4190278421,2199.0
4772,158525,2018-01-20,4194185578,2199.0
4773,113182,2018-01-20,4118329251,1999.0
4774,119656,2018-01-20,4196222701,1888.0
4775,59747,2018-01-20,4196575971,1799.0
4776,88716,2018-01-20,4201607486,1699.0
4777,122153,2018-01-20,4200397241,1499.0
4778,156814,2018-01-20,4201263660,1488.0
4779,55245,2018-01-20,4192875053,1299.0
4780,118362,2018-01-20,4202661198,1280.0
4781,114511,2018-01-20,4191432408,1268.0
4782,156472,2018-01-20,4198215939,1198.0
4783,63895,2018-01-20,4197832875,1198.0
4784,62905,2018-01-20,4190422609,999.0
4785,67621,2018-01-20,4196913084,999.0
4786,131589,2018-01-20,4196461374,999.0
4787,116524,2018-01-20,4193988521,899.0
4788,63985,2018-01-20,4200536633,799.0
4789,97944,2018-01-20,4173908221,638.0
4790,156626,2018-01-20,4199671771,589.0
4791,153513,2018-01-20,4199089823,569.0
4792,72450,2018-01-20,4189981756,548.0
4793,91050,2018-01-20,4199348455,538.0
4794,100705,2018-01-20,4196569166,499.0
4795,146111,2018-01-20,4196353581,399.0
4796,125246,2018-01-20,4193809362,379.0
4797,164509,2018-01-20,4194780442,369.0
4798,108666,2018-01-20,4192296434,349.0
4799,99630,2018-01-20,4097965114,299.0
4800,89746,2018-01-20,4133697795,288.0
4801,130435,2018-01-20,4196710858,258.0
4802,58086,2018-01-20,3977122319,249.0
4803,89967,2018-01-20,4195228267,228.0
4804,144682,2018-01-20,4197613218,219.0
4805,77823,2018-01-20,4198541809,199.0
4806,70844,2018-01-20,4196959678,199.0
4807,132952,2018-01-20,4103983504,188.0
4808,114003,2018-01-20,4177764409,179.0
4809,137689,2018-01-20,3890568439,179.0
4810,65237,2018-01-20,4185277363,169.0
4811,140333,2018-01-20,4017948259,159.0
4812,62147,2018-01-20,4196596090,158.0
4813,55299,2018-01-20,4171769848,154.0
4814,59043,2018-01-20,4197920548,135.0
4815,138801,2018-01-20,4196631826,129.0
4816,55850,2018-01-20,4163192487,116.0
4817,65531,2018-01-20,4110999280,103.0
4818,77172,2018-01-20,4195476348,99.0
4819,105555,2018-01-20,4200341358,99.0
4820,146883,2018-01-20,4108014206,99.0
4821,71633,2018-01-20,4202630366,99.0
4822,76423,2018-01-20,3977886615,99.0
4823,51441,2018-01-20,3815975455,99.0
4824,141832,2018-01-20,4198368036,99.0
4825,136316,2018-01-20,4191157021,99.0
4826,151076,2018-01-20,4174217049,99.0
4827,84893,2018-01-20,4084494139,99.0
4828,131058,2018-01-20,4071252594,98.0
4829,61247,2018-01-20,4191963914,98.0
4830,61007,2018-01-20,4099975412,89.0
4831,108315,2018-01-20,4191788631,85.0
4832,128646,2018-01-20,4199349724,79.0
4834,164174,2018-01-20,4202485254,78.0
4835,156295,2018-01-20,4020224689,69.0
4836,112855,2018-01-20,4199790841,69.0
4837,69371,2018-01-20,4198992333,69.0
4838,97652,2018-01-20,4199390195,69.0
4839,96703,2018-01-20,4080221370,63.9
4840,64264,2018-01-20,4196578157,59.0
4841,107310,2018-01-20,4192635844,59.0
4842,146183,2018-01-20,4192499215,59.0
